date,lat,lon,Precip_mean,Air_Temp_mean,Surf_Radiation_mean,Wind_Velocity_mean,Air_Temp_cumsum,Precip_cumsum,Surf_Radiation_cumsum,Wind_Velocity_cumsum
2021-03-26,44.712500000000006,-122.20416663333334,0.0,4.774999999999977,253.325,2.1125000000000003,252.09375000000227,794.0875000000001,8772.3625,492.3625
2021-03-27,44.712500000000006,-122.20416663333334,0.0,8.231250000000045,257.1875,2.0125,260.3250000000023,794.0875000000001,9029.55,494.375
2021-03-28,44.712500000000006,-122.20416663333334,8.4375,5.7625000000000455,193.4375,9.925,266.08750000000236,802.5250000000001,9222.9875,504.3
2021-03-29,44.712500000000006,-122.20416663333334,2.2125000000000004,1.1875,120.4625,5.0125,267.27500000000236,804.7375000000001,9343.45,509.3125
2021-03-30,44.712500000000006,-122.20416663333334,0.0,3.8812500000000227,266.96250000000003,2.95,271.1562500000024,804.7375000000001,9610.4125,512.2625
2021-03-31,44.712500000000006,-122.20416663333334,0.0,10.050000000000068,267.0375,3.7875,281.20625000000246,804.7375000000001,9877.45,516.0500000000001
2021-04-01,44.712500000000006,-122.20416663333334,0.0,10.34375,258.9375,4.2125,291.55000000000246,804.7375000000001,10136.3875,520.2625
2021-04-02,44.712500000000006,-122.20416663333334,0.0,9.050000000000011,250.025,2.2875,300.60000000000247,804.7375000000001,10386.4125,522.5500000000001
2021-04-03,44.712500000000006,-122.20416663333334,0.0,9.612500000000011,204.85,1.7625000000000002,310.2125000000025,804.7375000000001,10591.2625,524.3125
2021-04-04,44.712500000000006,-122.20416663333334,0.0,5.400000000000034,177.95000000000002,3.5375,315.6125000000025,804.7375000000001,10769.2125,527.85
2021-04-05,44.712500000000006,-122.20416663333334,0.0,4.1375000000000455,279.71250000000003,4.25,319.75000000000256,804.7375000000001,11048.925000000001,532.1
2021-04-06,44.712500000000006,-122.20416663333334,0.0,8.462500000000034,280.40000000000003,2.6500000000000004,328.2125000000026,804.7375000000001,11329.325,534.75
2021-04-07,44.712500000000006,-122.20416663333334,2.6625,5.712500000000034,264.6,5.825,333.9250000000026,807.4000000000001,11593.925000000001,540.575
2021-04-08,44.712500000000006,-122.20416663333334,0.75,3.175000000000068,216.175,4.550000000000001,337.1000000000027,808.1500000000001,11810.1,545.125
2021-04-09,44.712500000000006,-122.20416663333334,1.0125000000000002,5.5437500000000455,285.08750000000003,3.9875,342.64375000000274,809.1625,12095.1875,549.1125000000001
2021-04-10,44.712500000000006,-122.20416663333334,3.625,0.7562500000000227,162.9,6.45,343.40000000000276,812.7875,12258.0875,555.5625
2021-04-11,44.712500000000006,-122.20416663333334,0.0,4.800000000000011,296.4375,5.237500000000001,348.2000000000028,812.7875,12554.525,560.8000000000001
2021-04-12,44.712500000000006,-122.20416663333334,0.0,6.831250000000011,245.3375,6.4125000000000005,355.0312500000028,812.7875,12799.862500000001,567.2125
2021-04-13,44.712500000000006,-122.20416663333334,0.0,7.3125,298.45,9.575,362.3437500000028,812.7875,13098.3125,576.7875
2021-04-14,44.712500000000006,-122.20416663333334,0.0,8.331250000000011,298.825,6.8375,370.6750000000028,812.7875,13397.1375,583.625
2021-04-15,44.712500000000006,-122.20416663333334,0.0,10.268750000000011,296.3125,4.6000000000000005,380.9437500000028,812.7875,13693.45,588.225
2021-04-16,44.712500000000006,-122.20416663333334,0.0,12.537500000000023,303.275,5.675000000000001,393.48125000000283,812.7875,13996.725,593.9
2021-04-17,44.712500000000006,-122.20416663333334,0.0,14.65625,303.65000000000003,2.9000000000000004,408.13750000000283,812.7875,14300.375,596.8000000000001
2021-04-18,44.712500000000006,-122.20416663333334,0.0,14.856250000000045,303.75,3.0625,422.9937500000029,812.7875,14604.125,599.8625000000001
2021-04-19,44.712500000000006,-122.20416663333334,0.0,11.681249999999977,291.45000000000005,2.325,434.67500000000285,812.7875,14895.575,602.1875
2021-04-20,44.712500000000006,-122.20416663333334,0.0,10.25,307.925,5.5375000000000005,444.92500000000285,812.7875,15203.5,607.725
2021-04-21,44.712500000000006,-122.20416663333334,0.0,11.568750000000023,312.33750000000003,4.0625,456.4937500000029,812.7875,15515.837500000001,611.7875
2021-04-22,44.712500000000006,-122.20416663333334,0.0,8.550000000000011,314.125,4.612500000000001,465.0437500000029,812.7875,15829.962500000001,616.4
2021-04-23,44.712500000000006,-122.20416663333334,0.325,8.768750000000011,234.0625,3.75,473.8125000000029,813.1125000000001,16064.025000000001,620.15
2021-04-24,44.712500000000006,-122.20416663333334,15.975,6.1062500000000455,158.9375,6.1875,479.91875000000294,829.0875000000001,16222.962500000001,626.3375
2021-04-25,44.712500000000006,-122.20416663333334,5.800000000000001,6.287500000000023,230.0125,3.4625000000000004,486.20625000000297,834.8875,16452.975000000002,629.8000000000001
2021-04-26,44.712500000000006,-122.20416663333334,1.9125,6.100000000000023,128.9875,2.9625000000000004,492.306250000003,836.8000000000001,16581.9625,632.7625
2021-04-27,44.712500000000006,-122.20416663333334,0.0,9.443750000000023,311.925,1.6,501.750000000003,836.8000000000001,16893.8875,634.3625000000001
2021-04-28,44.712500000000006,-122.20416663333334,0.0,13.375,239.9375,1.6375000000000002,515.125000000003,836.8000000000001,17133.825,636.0
2021-04-29,44.712500000000006,-122.20416663333334,0.0,15.762500000000045,311.025,3.6750000000000003,530.887500000003,836.8000000000001,17444.850000000002,639.6750000000001
2021-04-30,44.712500000000006,-122.20416663333334,6.825,12.800000000000011,181.4375,2.575,543.6875000000031,843.625,17626.287500000002,642.25
2021-05-01,44.712500000000006,-122.20416663333334,5.3500000000000005,9.668750000000045,165.025,3.7625,553.3562500000031,848.975,17791.3125,646.0125
2021-05-02,44.712500000000006,-122.20416663333334,0.0,8.5,281.325,3.05,561.8562500000031,848.975,18072.6375,649.0625
2021-05-03,44.712500000000006,-122.20416663333334,0.65,9.375,140.6625,2.5125,571.2312500000031,849.625,18213.3,651.575
2021-05-04,44.712500000000006,-122.20416663333334,0.7625,11.981250000000045,334.975,3.1750000000000003,583.2125000000032,850.3875,18548.275,654.75
2021-05-05,44.712500000000006,-122.20416663333334,0.0,15.975000000000023,312.08750000000003,3.8,599.1875000000032,850.3875,18860.3625,658.5500000000001
2021-05-06,44.712500000000006,-122.20416663333334,4.7625,10.856250000000045,153.2375,4.7,610.0437500000032,855.1500000000001,19013.600000000002,663.25
2021-05-07,44.712500000000006,-122.20416663333334,5.1125,4.675000000000068,186.625,4.5,614.7187500000033,860.2625,19200.225000000002,667.75
2021-05-08,44.712500000000006,-122.20416663333334,0.1625,6.40625,166.7125,1.8125,621.1250000000033,860.4250000000001,19366.9375,669.5625
2021-05-09,44.712500000000006,-122.20416663333334,1.0875000000000001,8.475000000000023,188.5875,2.7,629.6000000000033,861.5125,19555.525,672.2625
2021-05-10,44.712500000000006,-122.20416663333334,0.0,11.143750000000068,338.88750000000005,4.275,640.7437500000034,861.5125,19894.412500000002,676.5375
2021-05-11,44.712500000000006,-122.20416663333334,0.0,13.118749999999977,347.95000000000005,4.0875,653.8625000000034,861.5125,20242.3625,680.625
2021-05-12,44.712500000000006,-122.20416663333334,0.0,15.643750000000011,281.3875,3.7,669.5062500000033,861.5125,20523.75,684.325
2021-05-13,44.712500000000006,-122.20416663333334,0.0,16.09375,321.6125,3.2875,685.6000000000033,861.5125,20845.3625,687.6125000000001
2021-05-14,44.712500000000006,-122.20416663333334,0.07500000000000001,16.106250000000045,248.8625,4.3625,701.7062500000034,861.5875000000001,21094.225000000002,691.975
2021-05-15,44.712500000000006,-122.20416663333334,0.0,15.768750000000011,357.6875,4.4125,717.4750000000034,861.5875000000001,21451.912500000002,696.3875
2021-05-16,44.712500000000006,-122.20416663333334,0.0,17.131250000000023,355.9875,3.1875,734.6062500000035,861.5875000000001,21807.9,699.575
2021-05-17,44.712500000000006,-122.20416663333334,2.6125000000000003,12.53125,340.175,5.362500000000001,747.1375000000035,864.2,22148.075,704.9375
2021-05-18,44.712500000000006,-122.20416663333334,0.55,7.7312500000000455,231.45,4.25,754.8687500000035,864.75,22379.525,709.1875
2021-05-19,44.712500000000006,-122.20416663333334,3.9250000000000003,5.768750000000011,249.91250000000002,4.1000000000000005,760.6375000000035,868.6750000000001,22629.4375,713.2875
2021-05-20,44.712500000000006,-122.20416663333334,7.2875000000000005,4.399999999999977,102.5375,4.4750000000000005,765.0375000000035,875.9625000000001,22731.975000000002,717.7625
2021-05-21,44.712500000000006,-122.20416663333334,0.0,7.3875000000000455,246.7125,4.15,772.4250000000036,875.9625000000001,22978.6875,721.9125
2021-05-22,44.712500000000006,-122.20416663333334,2.6625,10.681249999999977,222.4,3.8,783.1062500000035,878.625,23201.0875,725.7125
2021-05-23,44.712500000000006,-122.20416663333334,0.8625,9.325000000000045,232.875,4.05,792.4312500000035,879.4875000000001,23433.9625,729.7625
2021-05-24,44.712500000000006,-122.20416663333334,11.45,10.325000000000045,117.75,5.1375,802.7562500000035,890.9375,23551.7125,734.9
2021-05-25,44.712500000000006,-122.20416663333334,7.975,9.25,175.03750000000002,2.9250000000000003,812.0062500000035,898.9125,23726.75,737.825
2021-05-26,44.712500000000006,-122.20416663333334,0.36250000000000004,13.331250000000011,366.92500000000007,2.3125000000000004,825.3375000000036,899.2750000000001,24093.675,740.1375
2021-05-27,44.712500000000006,-122.20416663333334,5.2250000000000005,9.125,206.575,7.9125000000000005,834.4625000000036,904.5,24300.25,748.0500000000001
2021-05-28,44.712500000000006,-122.20416663333334,0.0,12.075000000000045,363.875,3.8625,846.5375000000037,904.5,24664.125,751.9125
2021-05-29,44.712500000000006,-122.20416663333334,0.0,15.800000000000068,365.125,3.1,862.3375000000037,904.5,25029.25,755.0125
2021-05-30,44.712500000000006,-122.20416663333334,0.0,17.975000000000023,345.21250000000003,3.2875,880.3125000000038,904.5,25374.4625,758.3000000000001
2021-05-31,44.712500000000006,-122.20416663333334,0.0,19.956250000000068,330.76250000000005,3.5,900.2687500000038,904.5,25705.225000000002,761.8000000000001
2021-06-01,44.712500000000006,-122.20416663333334,0.0,23.693750000000023,329.7625,2.7,923.9625000000038,904.5,26034.9875,764.5
2021-06-02,44.712500000000006,-122.20416663333334,0.0,22.068750000000023,325.90000000000003,2.5125,946.0312500000039,904.5,26360.8875,767.0125
2021-06-03,44.712500000000006,-122.20416663333334,0.0,19.45625000000001,329.71250000000003,3.0375,965.4875000000038,904.5,26690.600000000002,770.0500000000001
2021-06-04,44.712500000000006,-122.20416663333334,0.0,15.925000000000011,334.46250000000003,3.0125,981.4125000000039,904.5,27025.0625,773.0625
2021-06-05,44.712500000000006,-122.20416663333334,1.2125000000000001,8.950000000000045,214.55,5.0375000000000005,990.3625000000039,905.7125000000001,27239.6125,778.1
2021-06-06,44.712500000000006,-122.20416663333334,4.175000000000001,8.418750000000045,201.9625,5.25,998.781250000004,909.8875,27441.575,783.35
2021-06-07,44.712500000000006,-122.20416663333334,0.6625000000000001,9.087499999999977,216.375,3.4625000000000004,1007.868750000004,910.5500000000001,27657.95,786.8125
2021-06-08,44.712500000000006,-122.20416663333334,3.375,9.081250000000068,260.0,2.475,1016.950000000004,913.9250000000001,27917.95,789.2875
2021-06-09,44.712500000000006,-122.20416663333334,0.075,9.731250000000045,298.2,2.6125000000000003,1026.6812500000042,914.0,28216.15,791.9
2021-06-10,44.712500000000006,-122.20416663333334,1.2375,10.550000000000068,286.27500000000003,3.5,1037.2312500000041,915.2375000000001,28502.425000000003,795.4
2021-06-11,44.712500000000006,-122.20416663333334,4.7875000000000005,10.181249999999977,128.5375,5.800000000000001,1047.412500000004,920.0250000000001,28630.9625,801.2
2021-06-12,44.712500000000006,-122.20416663333334,4.2375,17.256250000000023,245.175,4.875,1064.6687500000041,924.2625,28876.1375,806.075
2021-06-13,44.712500000000006,-122.20416663333334,8.275,16.256250000000023,201.4,3.7875,1080.9250000000043,932.5375,29077.537500000002,809.8625000000001
2021-06-14,44.712500000000006,-122.20416663333334,4.675000000000001,12.462499999999977,147.675,2.95,1093.3875000000041,937.2125000000001,29225.2125,812.8125
2021-06-15,44.712500000000006,-122.20416663333334,1.7625,11.237500000000068,245.075,3.1375,1104.625000000004,938.975,29470.287500000002,815.95
2021-06-16,44.712500000000006,-122.20416663333334,0.0,15.431249999999977,343.6,3.7,1120.0562500000042,938.975,29813.8875,819.65
2021-06-17,44.712500000000006,-122.20416663333334,0.0,18.28125,344.9875,3.975,1138.3375000000042,938.975,30158.875,823.625
2021-06-18,44.712500000000006,-122.20416663333334,0.0,18.42500000000001,339.8,5.1625000000000005,1156.7625000000041,938.975,30498.675000000003,828.7875
2021-06-19,44.712500000000006,-122.20416663333334,0.0,18.65625,335.95000000000005,5.6625000000000005,1175.4187500000041,938.975,30834.625,834.45
2021-06-20,44.712500000000006,-122.20416663333334,0.0,21.525000000000034,333.08750000000003,3.625,1196.9437500000042,938.975,31167.7125,838.075
2021-06-21,44.712500000000006,-122.20416663333334,0.0,23.90625,335.02500000000003,2.7875,1220.8500000000042,938.975,31502.737500000003,840.8625000000001
2021-06-22,44.712500000000006,-122.20416663333334,0.0,21.01875000000001,293.225,1.7875,1241.8687500000042,938.975,31795.9625,842.6500000000001
2021-06-23,44.712500000000006,-122.20416663333334,0.0,20.625,337.05,1.5750000000000002,1262.4937500000042,938.975,32133.0125,844.225
2021-06-24,44.712500000000006,-122.20416663333334,0.0,21.287500000000023,337.96250000000003,1.9875,1283.7812500000043,938.975,32470.975000000002,846.2125000000001
2021-06-25,44.712500000000006,-122.20416663333334,0.0,22.962499999999977,328.6625,1.1625,1306.7437500000042,938.975,32799.637500000004,847.375
2021-06-26,44.712500000000006,-122.20416663333334,0.0,26.756250000000023,332.3125,2.35,1333.5000000000043,938.975,33131.950000000004,849.725
2021-06-27,44.712500000000006,-122.20416663333334,0.0,30.331250000000068,331.975,3.875,1363.8312500000043,938.975,33463.925,853.6
2021-06-28,44.712500000000006,-122.20416663333334,0.0,29.912500000000023,333.83750000000003,3.2875,1393.7437500000044,938.975,33797.762500000004,856.8875
2021-06-29,44.712500000000006,-122.20416663333334,0.0,25.850000000000023,332.01250000000005,2.1500000000000004,1419.5937500000043,938.975,34129.775,859.0375
2021-06-30,44.712500000000006,-122.20416663333334,0.0,20.6875,334.15000000000003,3.3125000000000004,1440.2812500000043,938.975,34463.925,862.35
2021-07-01,44.712500000000006,-122.20416663333334,0.0,18.95625000000001,329.6625,2.575,1459.2375000000043,938.975,34793.5875,864.9250000000001
2021-07-02,44.712500000000006,-122.20416663333334,0.0,20.8125,337.02500000000003,3.3625000000000003,1480.0500000000043,938.975,35130.6125,868.2875
2021-07-03,44.712500000000006,-122.20416663333334,0.0,21.637500000000045,340.9875,3.25,1501.6875000000045,938.975,35471.6,871.5375
2021-07-04,44.712500000000006,-122.20416663333334,0.0,20.887500000000045,335.38750000000005,2.1625,1522.5750000000044,938.975,35806.9875,873.7
2021-07-05,44.712500000000006,-122.20416663333334,0.0,21.399999999999977,333.9875,2.6750000000000003,1543.9750000000045,938.975,36140.975,876.375
2021-07-06,44.712500000000006,-122.20416663333334,0.0,22.918750000000045,333.125,3.2875,1566.8937500000045,938.975,36474.1,879.6625
2021-07-07,44.712500000000006,-122.20416663333334,0.0,18.418750000000045,332.125,2.4000000000000004,1585.3125000000045,938.975,36806.225,882.0625
2021-07-08,44.712500000000006,-122.20416663333334,0.0,18.318750000000023,334.40000000000003,2.8000000000000003,1603.6312500000045,938.975,37140.625,884.8625000000001
2021-07-09,44.712500000000006,-122.20416663333334,0.0,21.28125,337.08750000000003,2.5625,1624.9125000000045,938.975,37477.7125,887.4250000000001
2021-07-10,44.712500000000006,-122.20416663333334,0.0,21.78125,334.975,4.0625,1646.6937500000045,938.975,37812.6875,891.4875000000001
2021-07-11,44.712500000000006,-122.20416663333334,0.0,21.725000000000023,335.70000000000005,4.5625,1668.4187500000046,938.975,38148.387500000004,896.0500000000001
2021-07-12,44.712500000000006,-122.20416663333334,0.0,21.231250000000045,332.85,4.0875,1689.6500000000046,938.975,38481.2375,900.1375
2021-07-13,44.712500000000006,-122.20416663333334,0.0,21.400000000000034,332.46250000000003,3.75,1711.0500000000047,938.975,38813.700000000004,903.8875
2021-07-14,44.712500000000006,-122.20416663333334,0.0,20.256250000000023,328.3,3.8875,1731.3062500000046,938.975,39142.0,907.7750000000001
2021-07-15,44.712500000000006,-122.20416663333334,0.0,18.162500000000023,327.27500000000003,2.6875,1749.4687500000048,938.975,39469.275,910.4625000000001
2021-07-16,44.712500000000006,-122.20416663333334,0.0,16.762500000000045,322.8625,2.3125000000000004,1766.2312500000048,938.975,39792.137500000004,912.7750000000001
2021-07-17,44.712500000000006,-122.20416663333334,0.0,18.268750000000068,321.6625,2.3000000000000003,1784.5000000000048,938.975,40113.8,915.075
2021-07-18,44.712500000000006,-122.20416663333334,0.0,20.300000000000068,323.32500000000005,3.0375,1804.800000000005,938.975,40437.125,918.1125000000001
2021-07-19,44.712500000000006,-122.20416663333334,0.0,19.793750000000045,319.52500000000003,3.2750000000000004,1824.593750000005,938.975,40756.65,921.3875
2021-07-20,44.712500000000006,-122.20416663333334,0.0,17.856250000000045,321.70000000000005,3.25,1842.450000000005,938.975,41078.35,924.6375
2021-07-21,44.712500000000006,-122.20416663333334,0.0,14.8125,321.675,3.4375,1857.262500000005,938.975,41400.025,928.075
2021-07-22,44.712500000000006,-122.20416663333334,0.0,16.83125000000001,325.51250000000005,4.2375,1874.093750000005,938.975,41725.5375,932.3125
2021-07-23,44.712500000000006,-122.20416663333334,0.0,19.137500000000045,320.3625,3.775,1893.231250000005,938.975,42045.9,936.0875000000001
2021-07-24,44.712500000000006,-122.20416663333334,0.0,22.1875,318.46250000000003,3.8625,1915.418750000005,938.975,42364.3625,939.95
2021-07-25,44.712500000000006,-122.20416663333334,0.0,22.256250000000023,317.5,4.2250000000000005,1937.6750000000052,938.975,42681.8625,944.1750000000001
2021-07-26,44.712500000000006,-122.20416663333334,0.0,22.200000000000045,226.4,3.9875000000000003,1959.875000000005,938.975,42908.262500000004,948.1625
2021-07-27,44.712500000000006,-122.20416663333334,0.0,19.96875,124.1125,2.9250000000000003,1979.843750000005,938.975,43032.375,951.0875000000001
2021-07-28,44.712500000000006,-122.20416663333334,0.0,22.86250000000001,308.51250000000005,2.5250000000000004,2002.7062500000052,938.975,43340.887500000004,953.6125000000001
2021-07-29,44.712500000000006,-122.20416663333334,0.0,24.868749999999977,307.1875,2.2625,2027.575000000005,938.975,43648.075000000004,955.875
2021-07-30,44.712500000000006,-122.20416663333334,0.0,24.368750000000034,290.6625,2.525,2051.943750000005,938.975,43938.7375,958.4000000000001
2021-07-31,44.712500000000006,-122.20416663333334,0.0,23.337500000000034,253.9875,3.025,2075.281250000005,938.975,44192.725000000006,961.4250000000001
2021-08-01,44.712500000000006,-122.20416663333334,0.0,24.462500000000034,302.21250000000003,1.7625000000000002,2099.743750000005,938.975,44494.9375,963.1875
2021-08-02,44.712500000000006,-122.20416663333334,0.0,25.625,307.3125,2.575,2125.368750000005,938.975,44802.25,965.7625
2021-08-03,44.712500000000006,-122.20416663333334,0.0,23.4375,310.125,2.3375000000000004,2148.806250000005,938.975,45112.375,968.1
2021-08-04,44.712500000000006,-122.20416663333334,0.0,24.200000000000045,313.52500000000003,3.3875,2173.0062500000054,938.975,45425.9,971.4875000000001
2021-08-05,44.712500000000006,-122.20416663333334,0.0,19.543750000000045,305.4875,4.175000000000001,2192.550000000005,938.975,45731.387500000004,975.6625
2021-08-06,44.712500000000006,-122.20416663333334,0.0,18.950000000000045,298.7625,2.1500000000000004,2211.5000000000055,938.975,46030.15,977.8125
2021-08-07,44.712500000000006,-122.20416663333334,0.0,19.175000000000068,285.625,2.7375000000000003,2230.6750000000056,938.975,46315.775,980.5500000000001
2021-08-08,44.712500000000006,-122.20416663333334,0.0,14.768750000000068,312.2375,3.5875,2245.4437500000054,938.975,46628.012500000004,984.1375
2021-08-09,44.712500000000006,-122.20416663333334,0.0,18.80000000000001,311.57500000000005,4.2,2264.2437500000055,938.975,46939.5875,988.3375000000001
2021-08-10,44.712500000000006,-122.20416663333334,0.0,22.556250000000034,303.1375,4.45,2286.8000000000056,938.975,47242.725000000006,992.7875
2021-08-11,44.712500000000006,-122.20416663333334,0.0,27.118749999999977,301.6625,2.7,2313.9187500000053,938.975,47544.387500000004,995.4875000000001
2021-08-12,44.712500000000006,-122.20416663333334,0.0,27.64375000000001,293.1625,2.575,2341.5625000000055,938.975,47837.55,998.0625
2021-08-13,44.712500000000006,-122.20416663333334,0.0,26.725000000000023,292.21250000000003,2.3625000000000003,2368.2875000000054,938.975,48129.762500000004,1000.4250000000001
2021-08-14,44.712500000000006,-122.20416663333334,0.0,25.40625,284.675,2.625,2393.6937500000054,938.975,48414.4375,1003.0500000000001
2021-08-15,44.712500000000006,-122.20416663333334,0.0,24.40625,292.90000000000003,2.9000000000000004,2418.1000000000054,938.975,48707.3375,1005.95
2021-08-16,44.712500000000006,-122.20416663333334,0.6875,20.39375000000001,293.8875,3.1,2438.4937500000055,939.6625,49001.225000000006,1009.0500000000001
2021-08-17,44.712500000000006,-122.20416663333334,0.0,11.681250000000034,266.8875,4.6375,2450.1750000000056,939.6625,49268.1125,1013.6875
2021-08-18,44.712500000000006,-122.20416663333334,0.0,15.825000000000045,294.6625,4.2625,2466.0000000000055,939.6625,49562.775,1017.95
2021-08-19,44.712500000000006,-122.20416663333334,0.0,17.243750000000034,287.7875,4.1000000000000005,2483.2437500000055,939.6625,49850.5625,1022.0500000000001
2021-08-20,44.712500000000006,-122.20416663333334,0.11250000000000002,15.431249999999977,254.22500000000002,2.9375,2498.6750000000056,939.7750000000001,50104.787500000006,1024.9875
2021-08-21,44.712500000000006,-122.20416663333334,0.825,13.825000000000045,282.71250000000003,3.4375,2512.5000000000055,940.6,50387.5,1028.425
2021-08-22,44.712500000000006,-122.20416663333334,0.0,13.25,280.075,2.6,2525.7500000000055,940.6,50667.575000000004,1031.025
2021-08-23,44.712500000000006,-122.20416663333334,0.0,13.581250000000011,292.225,4.35,2539.3312500000056,940.6,50959.8,1035.375
2021-08-24,44.712500000000006,-122.20416663333334,0.0,17.106250000000045,281.02500000000003,3.5375,2556.437500000006,940.6,51240.825000000004,1038.9125000000001
2021-08-25,44.712500000000006,-122.20416663333334,0.0,16.418750000000045,278.88750000000005,2.825,2572.8562500000057,940.6,51519.7125,1041.7375
2021-08-26,44.712500000000006,-122.20416663333334,0.0,16.475000000000023,187.1625,2.45,2589.3312500000056,940.6,51706.875,1044.1875
2021-08-27,44.712500000000006,-122.20416663333334,0.0,15.600000000000023,278.1125,3.4000000000000004,2604.931250000006,940.6,51984.9875,1047.5875
2021-08-28,44.712500000000006,-122.20416663333334,0.0,18.243750000000034,277.65000000000003,4.5375000000000005,2623.1750000000056,940.6,52262.637500000004,1052.125
2021-08-29,44.712500000000006,-122.20416663333334,0.0,19.481250000000045,273.0375,3.9,2642.656250000006,940.6,52535.675,1056.025
2021-08-30,44.712500000000006,-122.20416663333334,0.0,13.793750000000045,274.3875,3.2875,2656.450000000006,940.6,52810.0625,1059.3125
2021-08-31,44.712500000000006,-122.20416663333334,0.0,12.90625,276.9375,4.3125,2669.356250000006,940.6,53087.0,1063.625
2021-09-01,44.712500000000006,-122.20416663333334,0.0,13.537500000000023,269.05,4.6000000000000005,2682.893750000006,940.6,53356.05,1068.2250000000001
2021-09-02,44.712500000000006,-122.20416663333334,0.0,16.700000000000045,268.175,4.375,2699.593750000006,940.6,53624.225000000006,1072.6000000000001
2021-09-03,44.712500000000006,-122.20416663333334,0.0,17.98750000000001,258.46250000000003,3.1125000000000003,2717.581250000006,940.6,53882.6875,1075.7125
2021-09-04,44.712500000000006,-122.20416663333334,0.0,19.200000000000045,253.4875,2.475,2736.781250000006,940.6,54136.175,1078.1875
2021-09-05,44.712500000000006,-122.20416663333334,0.0,19.649999999999977,251.0625,2.4250000000000003,2756.431250000006,940.6,54387.2375,1080.6125
2021-09-06,44.712500000000006,-122.20416663333334,0.0,20.275000000000034,249.2125,2.5,2776.706250000006,940.6,54636.450000000004,1083.1125
2021-09-07,44.712500000000006,-122.20416663333334,0.0,22.225000000000023,245.0375,3.6125000000000003,2798.931250000006,940.6,54881.4875,1086.7250000000001
2021-09-08,44.712500000000006,-122.20416663333334,0.0,21.412500000000023,248.4125,2.5125,2820.3437500000064,940.6,55129.9,1089.2375
2021-09-09,44.712500000000006,-122.20416663333334,0.8250000000000001,19.212500000000034,206.925,1.9875,2839.556250000006,941.4250000000001,55336.825000000004,1091.2250000000001
2021-09-10,44.712500000000006,-122.20416663333334,3.4125,12.899999999999977,124.475,2.9000000000000004,2852.456250000006,944.8375000000001,55461.3,1094.125
2021-09-11,44.712500000000006,-122.20416663333334,0.0,16.306250000000034,228.0875,2.8125,2868.762500000006,944.8375000000001,55689.387500000004,1096.9375
2021-09-12,44.712500000000006,-122.20416663333334,0.0,15.868749999999977,225.95,3.975,2884.6312500000063,944.8375000000001,55915.3375,1100.9125000000001
2021-09-13,44.712500000000006,-122.20416663333334,0.0,14.46875,241.75,3.925,2899.1000000000063,944.8375000000001,56157.0875,1104.8375
2021-09-14,44.712500000000006,-122.20416663333334,0.0,17.606250000000045,231.75,3.225,2916.706250000006,944.8375000000001,56388.8375,1108.0625
2021-09-15,44.712500000000006,-122.20416663333334,0.0,13.100000000000023,231.7875,4.15,2929.806250000006,944.8375000000001,56620.625,1112.2125
2021-09-16,44.712500000000006,-122.20416663333334,0.0,12.825000000000045,240.525,4.612500000000001,2942.6312500000063,944.8375000000001,56861.15,1116.825
2021-09-17,44.712500000000006,-122.20416663333334,15.7,16.056250000000034,217.7625,5.4,2958.6875000000064,960.5375,57078.912500000006,1122.2250000000001
2021-09-18,44.712500000000006,-122.20416663333334,48.337500000000006,10.237500000000011,88.73750000000001,9.1625,2968.9250000000065,1008.875,57167.65,1131.3875
2021-09-19,44.712500000000006,-122.20416663333334,15.9875,9.375,100.525,5.800000000000001,2978.3000000000065,1024.8625,57268.175,1137.1875
2021-09-20,44.712500000000006,-122.20416663333334,0.0,13.287500000000023,218.525,3.1,2991.5875000000065,1024.8625,57486.700000000004,1140.2875000000001
2021-09-21,44.712500000000006,-122.20416663333334,0.0,18.256250000000023,214.9375,4.2375,3009.8437500000064,1024.8625,57701.637500000004,1144.525
2021-09-22,44.712500000000006,-122.20416663333334,0.0,14.006250000000023,196.8,4.2125,3023.8500000000063,1024.8625,57898.4375,1148.7375
2021-09-23,44.712500000000006,-122.20416663333334,0.0,16.581250000000068,213.1875,3.9125,3040.4312500000065,1024.8625,58111.625,1152.65
2021-09-24,44.712500000000006,-122.20416663333334,0.0,20.70625000000001,209.9375,3.85,3061.1375000000066,1024.8625,58321.5625,1156.5
2021-09-25,44.712500000000006,-122.20416663333334,0.0,18.256250000000023,205.15,4.0,3079.3937500000065,1024.8625,58526.7125,1160.5
2021-09-26,44.712500000000006,-122.20416663333334,9.3,15.956250000000068,185.75,6.325000000000001,3095.3500000000067,1034.1625000000001,58712.4625,1166.825
2021-09-27,44.712500000000006,-122.20416663333334,46.275000000000006,9.225000000000023,51.4125,8.025,3104.5750000000066,1080.4375,58763.875,1174.8500000000001
2021-09-28,44.712500000000006,-122.20416663333334,11.075,7.274999999999977,117.325,6.525,3111.8500000000067,1091.5125,58881.200000000004,1181.375
2021-09-29,44.712500000000006,-122.20416663333334,0.0,11.03125,135.725,3.225,3122.8812500000067,1091.5125,59016.925,1184.6000000000001
2021-09-30,44.712500000000006,-122.20416663333334,0.41250000000000003,14.268750000000011,82.0625,3.0625,3137.1500000000065,1091.925,59098.9875,1187.6625000000001
2021-10-01,44.712500000000006,-122.20416663333334,0.0,12.950000000000045,201.1875,4.0125,3150.1000000000067,1091.925,59300.175,1191.675
